bulan,tahun,kota_kabupaten,kecamatan,kelurahan,jenis_kelamin,jumlah
April,2021,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,Perempuan,29
April,2021,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,Perempuan,31
April,2021,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,Perempuan,61
April,2021,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,Perempuan,38
April,2021,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,Perempuan,33
April,2021,JAKARTA BARAT,CENGKARENG,KAPUK,Perempuan,75
April,2021,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,Perempuan,78
April,2021,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,Perempuan,13
April,2021,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,Perempuan,3
April,2021,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,Perempuan,13
April,2021,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,Perempuan,18
April,2021,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Perempuan,26
April,2021,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Perempuan,27
April,2021,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Perempuan,26
April,2021,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Perempuan,8
April,2021,JAKARTA BARAT,TAMAN SARI,KRUKUT,Perempuan,14
April,2021,JAKARTA BARAT,TAMAN SARI,MAPHAR,Perempuan,13
April,2021,JAKARTA BARAT,TAMAN SARI,TANGKI,Perempuan,0
April,2021,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Perempuan,2
April,2021,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Perempuan,14
April,2021,JAKARTA BARAT,TAMAN SARI,GLODOK,Perempuan,2
April,2021,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Perempuan,4
April,2021,JAKARTA BARAT,TAMBORA,TAMBORA,Perempuan,5
April,2021,JAKARTA BARAT,TAMBORA,KALI ANYAR,Perempuan,13
April,2021,JAKARTA BARAT,TAMBORA,DURI UTARA,Perempuan,5
April,2021,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Perempuan,17
April,2021,JAKARTA BARAT,TAMBORA,KRENDANG,Perempuan,14
April,2021,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Perempuan,19
April,2021,JAKARTA BARAT,TAMBORA,ANGKE,Perempuan,18
April,2021,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Perempuan,9
April,2021,JAKARTA BARAT,TAMBORA,PEKOJAN,Perempuan,13
April,2021,JAKARTA BARAT,TAMBORA,ROA MALAKA,Perempuan,0
April,2021,JAKARTA BARAT,TAMBORA,DURI SELATAN,Perempuan,4
April,2021,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Perempuan,33
April,2021,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Perempuan,18
April,2021,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Perempuan,19
April,2021,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Perempuan,20
April,2021,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Perempuan,38
April,2021,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Perempuan,28
April,2021,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Perempuan,23
April,2021,JAKARTA BARAT,KALI DERES,KALIDERES,Perempuan,61
April,2021,JAKARTA BARAT,KALI DERES,SEMANAN,Perempuan,59
April,2021,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Perempuan,62
April,2021,JAKARTA BARAT,KALI DERES,KAMAL,Perempuan,56
April,2021,JAKARTA BARAT,KALI DERES,PEGADUNGAN,Perempuan,59
April,2021,JAKARTA BARAT,PAL MERAH,PALMERAH,Perempuan,37
April,2021,JAKARTA BARAT,PAL MERAH,SLIPI,Perempuan,6
April,2021,JAKARTA BARAT,PAL MERAH,KOTA BAMBU UTARA,Perempuan,27
April,2021,JAKARTA BARAT,PAL MERAH,JATIPULO,Perempuan,14
April,2021,JAKARTA BARAT,PAL MERAH,KEMANGGISAN,Perempuan,10
April,2021,JAKARTA BARAT,PAL MERAH,KOTA BAMBU SELATAN,Perempuan,17
April,2021,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Perempuan,43
April,2021,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Perempuan,20
April,2021,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Perempuan,22
April,2021,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Perempuan,31
April,2021,JAKARTA BARAT,KEMBANGAN,JOGLO,Perempuan,39
April,2021,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Perempuan,22
April,2021,JAKARTA SELATAN,TEBET,TEBET TIMUR,Perempuan,7
April,2021,JAKARTA SELATAN,TEBET,TEBET BARAT,Perempuan,20
April,2021,JAKARTA SELATAN,TEBET,MENTENG DALAM,Perempuan,21
April,2021,JAKARTA SELATAN,TEBET,KEBON BARU,Perempuan,15
April,2021,JAKARTA SELATAN,TEBET,BUKIT DURI,Perempuan,23
April,2021,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,Perempuan,14
April,2021,JAKARTA SELATAN,TEBET,MANGGARAI,Perempuan,19
April,2021,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Perempuan,4
April,2021,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Perempuan,1
April,2021,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Perempuan,5
April,2021,JAKARTA SELATAN,SETIA BUDI,KARET,Perempuan,10
April,2021,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Perempuan,19
April,2021,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Perempuan,19
April,2021,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Perempuan,1
April,2021,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,Perempuan,5
April,2021,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Perempuan,11
April,2021,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Perempuan,10
April,2021,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Perempuan,22
April,2021,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Perempuan,12
April,2021,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,Perempuan,5
April,2021,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,Perempuan,19
April,2021,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Perempuan,19
April,2021,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Perempuan,26
April,2021,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Perempuan,50
April,2021,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Perempuan,51
April,2021,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Perempuan,21
April,2021,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Perempuan,39
April,2021,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Perempuan,31
April,2021,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Perempuan,41
April,2021,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Perempuan,39
April,2021,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Perempuan,27
April,2021,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Perempuan,17
April,2021,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Perempuan,28
April,2021,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Perempuan,35
April,2021,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Perempuan,21
April,2021,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Perempuan,35
April,2021,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Perempuan,11
April,2021,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Perempuan,15
April,2021,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Perempuan,1
April,2021,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Perempuan,6
April,2021,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Perempuan,7
April,2021,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Perempuan,2
April,2021,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Perempuan,3
April,2021,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Perempuan,0
April,2021,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Perempuan,5
April,2021,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Perempuan,2
April,2021,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Perempuan,15
April,2021,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Perempuan,26
April,2021,JAKARTA SELATAN,PANCORAN,PANCORAN,Perempuan,4
April,2021,JAKARTA SELATAN,PANCORAN,KALIBATA,Perempuan,21
April,2021,JAKARTA SELATAN,PANCORAN,RAWAJATI,Perempuan,24
April,2021,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Perempuan,14
April,2021,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Perempuan,16
April,2021,JAKARTA SELATAN,PANCORAN,CIKOKO,Perempuan,7
April,2021,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Perempuan,42
April,2021,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Perempuan,38
April,2021,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Perempuan,35
April,2021,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Perempuan,30
April,2021,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Perempuan,27
April,2021,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Perempuan,24
April,2021,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Perempuan,26
April,2021,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Perempuan,32
April,2021,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Perempuan,27
April,2021,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Perempuan,45
April,2021,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Perempuan,37
April,2021,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Perempuan,18
April,2021,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Perempuan,24
April,2021,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Perempuan,12
April,2021,JAKARTA TIMUR,MATRAMAN,PALMERIAM,Perempuan,10
April,2021,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Perempuan,14
April,2021,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Perempuan,9
April,2021,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Perempuan,37
April,2021,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Perempuan,22
April,2021,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Perempuan,26
April,2021,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Perempuan,10
April,2021,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Perempuan,17
April,2021,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Perempuan,24
April,2021,JAKARTA TIMUR,PULO GADUNG,JATI,Perempuan,22
April,2021,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Perempuan,6
April,2021,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Perempuan,30
April,2021,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Perempuan,2
April,2021,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Perempuan,5
April,2021,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Perempuan,15
April,2021,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Perempuan,28
April,2021,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Perempuan,34
April,2021,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Perempuan,31
April,2021,JAKARTA TIMUR,KRAMATJATI,KRAMATJATI,Perempuan,23
April,2021,JAKARTA TIMUR,KRAMATJATI,TENGAH,Perempuan,39
April,2021,JAKARTA TIMUR,KRAMATJATI,DUKUH,Perempuan,10
April,2021,JAKARTA TIMUR,KRAMATJATI,BATU AMPAR,Perempuan,23
April,2021,JAKARTA TIMUR,KRAMATJATI,BALEKAMBANG,Perempuan,16
April,2021,JAKARTA TIMUR,KRAMATJATI,CILILITAN,Perempuan,30
April,2021,JAKARTA TIMUR,KRAMATJATI,CAWANG,Perempuan,31
April,2021,JAKARTA TIMUR,PASAR REBO,GEDONG,Perempuan,42
April,2021,JAKARTA TIMUR,PASAR REBO,BARU,Perempuan,25
April,2021,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Perempuan,30
April,2021,JAKARTA TIMUR,PASAR REBO,KALISARI,Perempuan,31
April,2021,JAKARTA TIMUR,PASAR REBO,PEKAYON,Perempuan,38
April,2021,JAKARTA TIMUR,CAKUNG,JATINEGARA,Perempuan,54
April,2021,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Perempuan,18
April,2021,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Perempuan,72
April,2021,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Perempuan,60
April,2021,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Perempuan,92
April,2021,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Perempuan,30
April,2021,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Perempuan,46
April,2021,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Perempuan,38
April,2021,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Perempuan,35
April,2021,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Perempuan,66
April,2021,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Perempuan,58
April,2021,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Perempuan,15
April,2021,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Perempuan,17
April,2021,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Perempuan,27
April,2021,JAKARTA TIMUR,MAKASAR,MAKASAR,Perempuan,27
April,2021,JAKARTA TIMUR,MAKASAR,PINANGRANTI,Perempuan,37
April,2021,JAKARTA TIMUR,MAKASAR,KEBON PALA,Perempuan,36
April,2021,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Perempuan,37
April,2021,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Perempuan,29
April,2021,JAKARTA TIMUR,CIRACAS,CIRACAS,Perempuan,56
April,2021,JAKARTA TIMUR,CIRACAS,CIBUBUR,Perempuan,52
April,2021,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Perempuan,31
April,2021,JAKARTA TIMUR,CIRACAS,SUSUKAN,Perempuan,35
April,2021,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Perempuan,40
April,2021,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Perempuan,14
April,2021,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Perempuan,17
April,2021,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Perempuan,24
April,2021,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Perempuan,20
April,2021,JAKARTA TIMUR,CIPAYUNG,SETU,Perempuan,18
April,2021,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Perempuan,13
April,2021,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Perempuan,52
April,2021,JAKARTA TIMUR,CIPAYUNG,CEGER,Perempuan,12
Mei,2021,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU PANGGANG,Laki-Laki,0
Mei,2021,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU KELAPA,Laki-Laki,1
Mei,2021,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU UTARA,PULAU HARAPAN,Laki-Laki,1
Mei,2021,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU UNTUNG JAWA,Laki-Laki,4
Mei,2021,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU TIDUNG,Laki-Laki,0
Mei,2021,ADM. KEPULAUAN SERIBU,KEPULAUAN SERIBU SELATAN,PULAU PARI,Laki-Laki,0
Mei,2021,JAKARTA PUSAT,GAMBIR,GAMBIR,Laki-Laki,1
Mei,2021,JAKARTA PUSAT,GAMBIR,CIDENG,Laki-Laki,3
Mei,2021,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Laki-Laki,6
Mei,2021,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Laki-Laki,3
Mei,2021,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Laki-Laki,2
Mei,2021,JAKARTA PUSAT,GAMBIR,DURI PULO,Laki-Laki,2
Mei,2021,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Laki-Laki,0
Mei,2021,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Laki-Laki,3
Mei,2021,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Laki-Laki,3
Mei,2021,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Laki-Laki,2
Mei,2021,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,Laki-Laki,9
Mei,2021,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,Laki-Laki,5
Mei,2021,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,Laki-Laki,13
Mei,2021,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Laki-Laki,2
Mei,2021,JAKARTA PUSAT,KEMAYORAN,SERDANG,Laki-Laki,7
Mei,2021,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Laki-Laki,5
Mei,2021,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Laki-Laki,13
Mei,2021,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Laki-Laki,4
Mei,2021,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Laki-Laki,6
Mei,2021,JAKARTA PUSAT,S E N E N,SENEN,Laki-Laki,3
Mei,2021,JAKARTA PUSAT,S E N E N,KENARI,Laki-Laki,4
Mei,2021,JAKARTA PUSAT,S E N E N,PASEBAN,Laki-Laki,9
Mei,2021,JAKARTA PUSAT,S E N E N,KRAMAT,Laki-Laki,19
Mei,2021,JAKARTA PUSAT,S E N E N,KWITANG,Laki-Laki,4
Mei,2021,JAKARTA PUSAT,S E N E N,BUNGUR,Laki-Laki,7
Mei,2021,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Laki-Laki,7
Mei,2021,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Laki-Laki,8
Mei,2021,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Laki-Laki,10
Mei,2021,JAKARTA PUSAT,MENTENG,MENTENG,Laki-Laki,5
Mei,2021,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Laki-Laki,7
Mei,2021,JAKARTA PUSAT,MENTENG,CIKINI,Laki-Laki,3
Mei,2021,JAKARTA PUSAT,MENTENG,GONDANGDIA,Laki-Laki,0
Mei,2021,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Laki-Laki,7
Mei,2021,JAKARTA PUSAT,TANAH ABANG,GELORA,Laki-Laki,0
Mei,2021,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Laki-Laki,6
Mei,2021,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Laki-Laki,9
Mei,2021,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Laki-Laki,15
Mei,2021,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Laki-Laki,7
Mei,2021,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Laki-Laki,8
Mei,2021,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Laki-Laki,1
Mei,2021,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Laki-Laki,8
Mei,2021,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Laki-Laki,8
Mei,2021,JAKARTA PUSAT,JOHAR BARU,GALUR,Laki-Laki,2
Mei,2021,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,Laki-Laki,5
Mei,2021,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,Laki-Laki,32
Mei,2021,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,Laki-Laki,7
Mei,2021,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,Laki-Laki,14
Mei,2021,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,Laki-Laki,27
Mei,2021,JAKARTA UTARA,PENJARINGAN,PLUIT,Laki-Laki,22
Mei,2021,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,Laki-Laki,14
Mei,2021,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,Laki-Laki,25
Mei,2021,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,Laki-Laki,17
Mei,2021,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,Laki-Laki,5
Mei,2021,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,Laki-Laki,10
Mei,2021,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,Laki-Laki,11
Mei,2021,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,Laki-Laki,15
Mei,2021,JAKARTA UTARA,KOJA,KOJA,Laki-Laki,9
Mei,2021,JAKARTA UTARA,KOJA,TUGU UTARA,Laki-Laki,28
Mei,2021,JAKARTA UTARA,KOJA,LAGOA,Laki-Laki,11
Mei,2021,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,Laki-Laki,10
Mei,2021,JAKARTA UTARA,KOJA,TUGU SELATAN,Laki-Laki,26
Mei,2021,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,Laki-Laki,18
Mei,2021,JAKARTA UTARA,CILINCING,CILINCING,Laki-Laki,14
Mei,2021,JAKARTA UTARA,CILINCING,SUKAPURA,Laki-Laki,38
Mei,2021,JAKARTA UTARA,CILINCING,MARUNDA,Laki-Laki,15
Mei,2021,JAKARTA UTARA,CILINCING,KALIBARU,Laki-Laki,21
Mei,2021,JAKARTA UTARA,CILINCING,SEMPER TIMUR,Laki-Laki,18
Mei,2021,JAKARTA UTARA,CILINCING,ROROTAN,Laki-Laki,23
Mei,2021,JAKARTA UTARA,CILINCING,SEMPER BARAT,Laki-Laki,13
Mei,2021,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,Laki-Laki,13
Mei,2021,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,Laki-Laki,28
Mei,2021,JAKARTA UTARA,PADEMANGAN,ANCOL,Laki-Laki,13
Mei,2021,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,Laki-Laki,10
Mei,2021,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,Laki-Laki,21
Mei,2021,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,Laki-Laki,23
Mei,2021,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,Laki-Laki,22
Mei,2021,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,Laki-Laki,39
Mei,2021,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,Laki-Laki,33
Mei,2021,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,Laki-Laki,13
Mei,2021,JAKARTA BARAT,CENGKARENG,KAPUK,Laki-Laki,67
Mei,2021,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,Laki-Laki,32
Mei,2021,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,Laki-Laki,7
Mei,2021,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,Laki-Laki,4
Mei,2021,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,Laki-Laki,10
Mei,2021,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,Laki-Laki,8
Mei,2021,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,Laki-Laki,15
Mei,2021,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,Laki-Laki,11
Mei,2021,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,Laki-Laki,8
Mei,2021,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,Laki-Laki,10
Mei,2021,JAKARTA BARAT,TAMAN SARI,KRUKUT,Laki-Laki,11
Mei,2021,JAKARTA BARAT,TAMAN SARI,MAPHAR,Laki-Laki,4
Mei,2021,JAKARTA BARAT,TAMAN SARI,TANGKI,Laki-Laki,1
Mei,2021,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,Laki-Laki,1
Mei,2021,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,Laki-Laki,3
Mei,2021,JAKARTA BARAT,TAMAN SARI,GLODOK,Laki-Laki,0
Mei,2021,JAKARTA BARAT,TAMAN SARI,PINANGSIA,Laki-Laki,6
Mei,2021,JAKARTA BARAT,TAMBORA,TAMBORA,Laki-Laki,1
Mei,2021,JAKARTA BARAT,TAMBORA,KALI ANYAR,Laki-Laki,7
Mei,2021,JAKARTA BARAT,TAMBORA,DURI UTARA,Laki-Laki,2
Mei,2021,JAKARTA BARAT,TAMBORA,TANAH SEREAL,Laki-Laki,4
Mei,2021,JAKARTA BARAT,TAMBORA,KRENDANG,Laki-Laki,2
Mei,2021,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,Laki-Laki,12
Mei,2021,JAKARTA BARAT,TAMBORA,ANGKE,Laki-Laki,6
Mei,2021,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,Laki-Laki,10
Mei,2021,JAKARTA BARAT,TAMBORA,PEKOJAN,Laki-Laki,8
Mei,2021,JAKARTA BARAT,TAMBORA,ROA MALAKA,Laki-Laki,1
Mei,2021,JAKARTA BARAT,TAMBORA,DURI SELATAN,Laki-Laki,2
Mei,2021,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Laki-Laki,20
Mei,2021,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Laki-Laki,25
Mei,2021,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Laki-Laki,12
Mei,2021,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Laki-Laki,12
Mei,2021,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Laki-Laki,27
Mei,2021,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Laki-Laki,16
Mei,2021,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Laki-Laki,8
Mei,2021,JAKARTA BARAT,KALI DERES,KALIDERES,Laki-Laki,25
Mei,2021,JAKARTA BARAT,KALI DERES,SEMANAN,Laki-Laki,23
Mei,2021,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Laki-Laki,40
Mei,2021,JAKARTA BARAT,KALI DERES,KAMAL,Laki-Laki,18
